0,1,2,3,4,5,Y
-1.0869056727092625,0.5252143340156328,-0.00442336717129246,0.3223932041013033,0.9742561885713795,-0.3769606315177333,1
-1.1293943775917654,0.6294011357621033,0.3074279849254237,0.28284459960228614,0.37618094604137997,-0.4052842513998201,1
-1.3962408310301473,0.5216182605906767,0.7137069944828135,0.4170332331160389,0.14089994458071722,-0.31432191098081863,1
-1.1189081916401964,0.10796387425910443,0.031914798883231815,0.5204653834421786,0.27086304496744074,-0.3378432025409162,1
-1.065506127765661,0.7710256742324307,-0.43302496517465666,0.1852708578748861,-2.5204358953724513,-0.3293241866577092,1
-0.6083900479656841,-0.03248926839759171,-0.20496174921393936,0.9515335476714475,-0.31731059631864794,-0.08968569359295783,2
-0.7188452109503932,0.152884258048448,-1.0287695270339503,0.1284466530909932,0.09380772410786818,-0.2365537282869412,2
-1.1012946594019697,0.2244716389249459,-0.0513857971602425,-0.06295951349278094,0.087274050896608,-0.3109744005402513,2
-1.1808546566182314,0.347523327777185,-0.17527750983255197,0.27078902806437183,-0.1387826261875646,-0.25383687159047663,2
-1.6171543187875805,-0.19866636755589684,0.8508548009128963,0.30982275616563026,0.042801855427100084,-0.24478668231814704,2
-1.6151749179739685,-0.11938322345759647,0.7303481405660058,-0.018516017041008057,-0.5474784209173759,-0.17000082133476638,3
-0.9088362431264914,0.25668436533774625,-0.40573215093524617,0.23627850670895992,-1.5190883662797523,-0.1876370548309153,3
-0.9110708843532449,0.09122554002920846,0.0977064180828098,-0.18994552234782383,-0.20157261725429176,0.03430809655198086,3
-1.0900262566127992,-3.23890937930981,-0.07537512040963992,0.1608311340153005,0.09398290746460075,-0.14119105766947365,3
-1.3133629425506723,0.15384361945536557,0.6139074872207354,-0.01057768579791655,-0.6863752200354198,-0.20875561363613612,3
-1.2188974944802664,-0.05538926526494345,0.2305079634334919,-0.16034831161585472,-0.7880583471445186,-0.1711172188239115,4
-1.5047963395199255,-0.06934853677127548,-0.4596548839800048,-0.6467791779801808,-3.6894168572478074,-0.08495861899078075,4
-1.5195364280837402,-0.1332353866853812,1.9020493562680225,-0.23936690519019663,-0.504260026538592,-0.20537357686758564,4
0.11295136567388134,0.004075399830327351,-0.23924413502139508,-0.20605342244494151,-0.16373045157160646,7.38222162826067,4
-0.7210678957960166,-5.436808812391574,-0.27225965525612145,-0.10535169408658135,0.3963638702446557,-0.012108528944517723,4
-0.9127647316176617,0.38488269262582125,-0.6193152899434063,-0.4835641604721457,-0.8232347108834842,-0.14185508581135542,5
-0.22155689809834667,0.6624874227811322,-1.0038195233784792,-0.30812400989995675,0.03740136296891939,-0.33333761580438376,5
-0.46002772568771294,0.5087388784295319,-1.0958847824854707,-1.1383920786793809,0.6038273502693123,-0.014228127856578367,5
-0.1367911782430706,0.6491344707956843,-0.9501869794754166,-0.36752102442452234,0.3443457528601938,-0.2798893293477853,5
-0.4645629998825043,-0.7311054361312873,-1.090134441068759,-0.5162799368209403,0.44678450414213716,0.5835279976453078,5
-0.20769754148502165,0.3145419926955605,-0.570538344341805,-0.9194640903932522,-0.39825174464111807,0.016466882181292213,6
1.200764641311628,-2.653262690567761,-0.504294480498179,1.556307175062936,0.05356567234521528,-0.24447911881682502,6
0.6283946413255919,0.01291370787527695,-0.8338571106626418,-0.9076176095668382,0.3559740870358658,-0.09637504856921267,6
-0.07151081309890818,0.4086428450876272,-0.6117310832443976,-0.7856575351394021,-0.13547235177184783,-0.36441268482483047,6
-0.1391349465153328,0.15480769216105925,-0.782724189843032,-0.7359248414828912,-0.3860622244113709,0.41813851833925514,6
0.41379998410211877,0.08756014310037229,-0.3742865940246291,-1.0786665307987044,-0.6752243184072785,-0.2389135319572959,7
1.441530870092519,-2.89970909726499,0.8476645291718934,-0.4919985483198102,-0.7652555904872194,-0.1412275459194906,7
0.8855024622279161,0.3591921942442222,0.3602474755889945,-1.3444309402602397,0.06793190627340294,-0.2788827318612439,7
0.47733010669046705,0.1119428275865988,-0.6580975587192882,-1.9565981227619984,0.29217711911302224,0.15740107660292732,7
0.4101053313235867,0.26510963123521303,-0.6020838334660417,-1.276544139397007,0.06124318179973717,-0.21446265705094475,7
1.464015025838418,0.04755691539247011,0.8815689602726408,-1.9317629583146105,-0.04195923083490653,0.28727059344574973,8
0.9770948012517408,0.18864589523429753,-0.26067908457310157,-1.6562213942915964,0.15102510481174833,0.2538058801514177,8
1.2379121668614887,0.21671351949358247,3.169392419521495,-2.4840799702638146,0.13831995630225571,0.18036410088817298,8
1.3777548412454206,0.16340226399964972,0.2208341226608384,-1.6254570306223342,-0.2216032462009271,-0.023335348265962643,8
1.1264333740524621,0.23768241270836804,0.2573608540649675,-1.9375354680995351,-0.174522057990519,0.02331576120638062,8
0.3230597694428716,0.18626501409149115,-0.7158582212885836,0.6511288006584695,-0.037180857011542716,-0.3819267610036931,9
-0.6736659930496071,0.5644114756325642,-0.9673267214346316,1.06981272354048,-0.24225922065083028,0.9804691500396848,9
0.6284085751816626,0.21260245921444212,-0.7420324043504064,0.4760664638823076,0.22500430587507045,-0.3564143500373107,9
0.7945717545279706,0.3158884989943121,-0.7459506674602789,0.7318645797352492,-0.23330229908375366,-0.34904957510565987,9
1.3245032992298957,-0.2595302862582097,-0.2559494859288131,-0.4061019465596291,0.03274314277760834,-0.3608343280006599,9
1.1396059172414201,-0.287467619774758,-0.5652493767485762,1.0474310277319876,-0.4087855956401815,-0.25411974402383725,10
0.2420091865773008,0.9451929563579308,-0.35939788828779157,0.6538799049256908,0.6949784447938354,-0.3206593255407421,10
0.6241896231537457,0.5180377514113106,-0.20872747737120798,0.8324765596405393,0.35860705038614077,-0.3362912886058027,10
1.2359495222950925,-0.11557843427691715,0.16225072298192758,0.9740692692459064,0.16996683152530492,-0.013737082713216458,10
1.1649756632332993,-0.33752190390771486,-0.4168581425880396,0.7529761468174256,0.19108608348979522,-0.3282718104940764,10
-0.7493005585093945,0.6296476746116855,1.1165701285618126,2.525236104382543,0.9603835553359409,2.2814338236060125,11
1.0346392744325488,-0.17068992908058556,0.40558613794638976,1.6314812333670403,-0.011770069116495103,-0.17213157975171564,11
1.1212599511587447,0.19513833611708306,0.059989636257612014,1.0879663705407479,-0.11637341624895013,-0.2812035881360837,11
1.5111661959364362,0.4347514338276485,0.46198440014879627,0.8531096322139468,0.0388517126262963,-0.16235927878462253,11
2.040248056218989,0.4969063670825813,0.1578881808691228,2.630039964452828,-1.4629556666589578,-0.17992577710040508,11
-0.29422983022195864,0.20232831732657786,5.525237948032516,0.4419496366259096,0.0350124370864021,-0.25686441959181416,12
0.9397150190847353,0.781179899725639,0.16466018845099678,0.8620364087867048,0.3224062277437272,-0.22361747661465906,12
0.4252078673021559,0.8706040138170267,0.4893282661216615,0.4363983588847428,0.2613620867438065,-0.15111000109291065,12
0.7524792649924558,0.6378114135633803,-0.2611143251896885,0.5476153474065885,0.3161483524628505,-0.30361209712690496,12
1.3290703093318825,0.133896379031247,0.387708612483125,1.301041662568739,0.1833669003742001,-0.2213663980421294,12
0.32540460213768857,0.20924041080433908,-1.1075469553132962,0.06596541655774027,-0.683547071498935,-0.29537549684351877,13
-0.6172354970480205,0.0013413186767449888,-0.19064947234378785,-0.044294047645386525,3.161674635229943,-0.41865280301225627,13
0.29955346760378554,0.5868508610723809,-0.011784104475701034,-0.4648009581432218,0.4967833229789548,-0.22222959181892413,13
-1.06784675012355,0.06467939574534508,-0.481887651727311,-0.3712271915829621,4.5351422082291935,-0.11264323849007725,13
-1.1670179705408155,0.19243472628291505,0.19137852351158574,-0.042398906944452336,0.8817252685237147,-0.44421462037805626,13
