0,1,2,3,4,5,6,7,Y
-2.6874007450427704,-2.3878559369302423,1.5683454651698974,-3.7197794460597127,-0.16071914583603703,2.4422902547070326,-1.7519339748045253,0.8566750642179946,1
-1.5658971097240202,-1.9389337430739915,3.226824170015656,-3.8422309943216217,0.12185042805613684,1.0665764663760084,-1.2612901632089768,-1.027387220099303,1
-0.008816198708833805,-0.728985884538782,4.290966471738432,-4.888910524619605,0.577513552584004,0.7290730463261268,-0.8222141367274679,-1.2188116860850167,1
-2.0864655844892304,-0.08897121194031558,1.0001775070444348,-4.092963161142805,0.4941541220611575,0.7645370453764398,0.22038926757539226,0.8777021786442811,1
-1.429337430005347,-2.335169587998684,2.383083008617439,-3.7134605173458426,0.6680779620523535,-6.735001371512176,2.3728523029477375,-4.843775304459249,1
-1.6619877650288088,0.3796862132088664,-0.8113342130857586,-2.898105063941208,2.325254974119112,-0.7195088680091872,-1.6496491631755397,0.020083789359004078,2
-4.097167900351778,-2.2762005143564354,-2.4658827058868575,-2.4373546507823605,-0.8025374756463161,-0.3381466854460816,-0.15066839692233963,1.7717001219780557,2
-1.5589879376282887,-0.9124888980851386,1.381088314249829,-3.5013988627515866,-1.1636488298254064,0.10944419379856182,-2.901875814653466,-1.694765795064427,2
-1.8514568424865412,-1.4811074976030023,1.0030768940782762,-4.087809765497261,-0.12546587146635604,-0.4690996501176294,-0.2427531709869819,1.3731765399582356,2
0.9763046607025114,2.51836964114525,3.356639179892052,-5.602095849335109,-0.17159010359777246,0.6068465254314795,-0.10798473302647187,0.9337939906419128,2
1.6284052506322413,2.064579900969719,3.4698581982451566,-5.334532972929302,-0.943810629743234,-1.0386677110036706,0.340170139484242,1.7242849378890959,3
-1.2933828106346446,-0.7643294207223552,0.5270109223725412,-3.256868088313012,0.3710156948238756,-4.092641770173378,1.3659859246693453,-0.0938591088758331,3
0.6927681844324197,-0.37860300305293804,1.004475262447782,-2.8506692711727055,-1.167763584938809,-0.5334686298947086,-0.11242211664805632,1.8790759933031558,3
-0.4075743610142332,13.924829284408649,-6.17375668995062,-4.003080317701568,-2.20760054662746,0.5529976600569059,0.45871967538020014,2.565336129394979,3
