A_V3_Mu,A_V3_Var,A_V3_Cr,A_V3_Cn,A_V3_H,A_V3_CS,A_V3_CP,A_V5_Mu,A_V5_Var,A_V5_Cr,A_V5_Cn,A_V5_H,A_V5_CS,A_V5_CP,A_V7_Mu,A_V7_Var,A_V7_Cr,A_V7_Cn,A_V7_H,A_V7_CS,A_V7_CP,A_V9_Mu,A_V9_Var,A_V9_Cr,A_V9_Cn,A_V9_H,A_V9_CS,A_V9_CP,A_V11_Mu,A_V11_Var,A_V11_Cr,A_V11_Cn,A_V11_H,A_V11_CS,A_V11_CP,A_V13_Mu,A_V13_Var,A_V13_Cr,A_V13_Cn,A_V13_H,A_V13_CS,A_V13_CP,B_V3_Mu,B_V3_Var,B_V3_Cr,B_V3_Cn,B_V3_H,B_V3_CS,B_V3_CP,B_V5_Mu,B_V5_Var,B_V5_Cr,B_V5_Cn,B_V5_H,B_V5_CS,B_V5_CP,B_V7_Mu,B_V7_Var,B_V7_Cr,B_V7_Cn,B_V7_H,B_V7_CS,B_V7_CP,B_V9_Mu,B_V9_Var,B_V9_Cr,B_V9_Cn,B_V9_H,B_V9_CS,B_V9_CP,B_V11_Mu,B_V11_Var,B_V11_Cr,B_V11_Cn,B_V11_H,B_V11_CS,B_V11_CP,B_V13_Mu,B_V13_Var,B_V13_Cr,B_V13_Cn,B_V13_H,B_V13_CS,B_V13_CP,C_V3_Mu,C_V3_Var,C_V3_Cr,C_V3_Cn,C_V3_H,C_V3_CS,C_V3_CP,C_V5_Mu,C_V5_Var,C_V5_Cr,C_V5_Cn,C_V5_H,C_V5_CS,C_V5_CP,C_V7_Mu,C_V7_Var,C_V7_Cr,C_V7_Cn,C_V7_H,C_V7_CS,C_V7_CP,C_V9_Mu,C_V9_Var,C_V9_Cr,C_V9_Cn,C_V9_H,C_V9_CS,C_V9_CP,C_V11_Mu,C_V11_Var,C_V11_Cr,C_V11_Cn,C_V11_H,C_V11_CS,C_V11_CP,C_V13_Mu,C_V13_Var,C_V13_Cr,C_V13_Cn,C_V13_H,C_V13_CS,C_V13_CP,target
0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,0.627998545288266,1271.99389129209,86.1162918013449,1185.87759949074,-14.2942010980956,5966.43822758319,27888.6090652488,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,-1.82687472123873,1445.3721559131,700.534354063365,744.837801849734,-76.5747876408099,13226.547343417,84237.4079607795,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,0.302360709541542,1065.46183773385,19.5129355298578,1045.94890220399,9.0190360574784,3974.87187962388,15167.2987753691,1
0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,0.813599624109684,1261.71161829659,146.228299583166,1115.48331871343,-20.2370668638707,6627.19054802484,33193.2927979816,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-2.78422763025237,2453.52089340217,1640.72949920338,812.791394198789,-22.2669050002203,31690.4556280662,258446.742178602,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,-0.294586877657762,990.65732881588,12.2112427482786,978.446086067602,30.1971134703283,3533.19819678089,12972.7173263801,1
0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,0.83571318499304,1354.57201652712,196.779080795035,1157.79293573209,-92.4994932286833,7437.31284671005,37920.9104173766,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,-2.91353835327334,2607.38525886466,1799.21924207712,808.16601678754,9.73239402869165,35006.3351676274,293441.551486396,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,2.27112318827207,2074.14897559147,1093.17531220454,980.973663386932,1.50562535370165,23245.5943552348,177233.31677762,1
1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,1.40991973081601,1578.09122806087,417.691442729666,1160.3997853312,-14.0176525741003,12237.9905529717,77784.011324042,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,-3.0191698022062,2760.85428322109,1904.86735238947,855.98693083162,-9.16040902567142,38266.2477704075,331150.921125848,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,2.69176588366614,2524.11563840298,1498.3451992246,1025.77043917837,-72.5684456971812,32330.2558800033,272151.636463345,1
-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-0.461986045513818,1211.24028738223,49.3873376929528,1161.85294968927,9.92085566529949,5122.98948460473,21964.3788484161,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,-2.22045260548569,1893.25039946534,1051.55367615415,841.696723311196,267.932438763762,20527.6298996238,148993.851337666,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,0.145165128568515,1010.8696545674,12.4877470287361,998.381907538668,21.0629228738296,3519.97545614004,12428.5683515048,1
0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,0.970875697086124,1722.35166438463,177.244898542597,1545.10676584203,-245.914146896344,10544.9845867472,62304.8093007724,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-2.68480320218457,2243.48433004864,1503.57174357499,739.912586473647,-16.2357387135926,27931.1922022644,219450.908283835,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,-0.968265684807378,1584.76276179366,181.142772960693,1403.61998883296,-10.9627610800517,9555.49232921937,54990.6642729873,2
1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,1.16101238729229,1660.2309279097,277.941103090607,1382.28982481909,-19.2189887045599,11399.0376816168,70786.1805148424,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,-0.159602456914305,756.308061673051,-5.6820032020243,761.990064875076,3.73657518853969,2284.55153827272,7166.97626046988,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,1.68123007509581,1835.54422471464,572.956505295986,1262.58771941865,-5.72452639139657,16420.1593055921,115328.886419347,2
1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,1.12347743621705,1741.48997253932,249.270796267865,1492.21917627146,-6.39445165611565,11661.8380781818,72296.7928875406,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-2.57393438323552,2171.41085990836,1376.9778633121,794.432996596258,-7.34632605594066,26287.8627138884,204662.93912717,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,-1.20887215325343,1625.56554368503,297.261227833569,1328.30431585146,231.454207715987,11268.0784466496,69372.2697338655,2
1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,1.93477163627006,2463.15678798763,930.760347333749,1532.39644065388,-23.5135793703605,25918.020618622,203175.245610388,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,-3.44009679652853,3536.798355447,2692.55887100631,844.239484440692,9.46551647591744,54921.0357468192,511541.414856606,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,0.21640900613026,1359.47572200244,-19.0233141760873,1378.49903617853,1.330188608897,5339.71735226289,21950.4048427264,2
0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,0.715116559135616,1605.29822298658,96.1688973721369,1509.12932561444,-4.76803072022465,8460.13623948282,44777.2724657375,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,-3.25957103670186,3012.54318447254,2202.42387133017,810.119313142377,-7.52831790769469,44251.7470992318,396788.937549805,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2.8748483570046,3041.40661071816,1701.2651526627,1340.14145805546,-9.64334415737718,42288.2710067339,393396.787592661,2
